problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
87,dart,972,0.63349,0,0,0.70133,1,0,0.67296,0,0,0.6629,0,0,0.67864,0,0,0.6656,0,0,0.65528,0,0,0.67338,1,0,0.6845,0,0,0.64312,0,0
88,dart,570,0.546,1,0,0.58867,1,0,0.54326,1,0,0.62105,1,0,0.51521,1,0,0.55237,1,0,0.54013,1,0,0.54084,1,0,0.54454,1,0,0.51869,1,0
89,dart,484,0.64383,1,0,0.59151,1,0,0.61603,1,0,0.57881,1,0,0.61042,0,0,0.65189,1,0,0.6248,0,0,0.59248,1,0,0.63461,0,0,0.62401,1,0
90,dart,570,0.49158,1,0,0.5463,1,0,0.45111,1,0,0.47445,0,0,0.46196,1,0,0.4773,1,0,0.48142,1,0,0.51276,1,0,0.46586,0,0,0.49218,1,0
91,dart,639,0.45431,1,0,0.43966,1,0,0.48556,1,0,0.43484,1,0,0.47184,1,0,0.49574,1,0,0.44969,1,0,0.43489,1,0,0.43528,1,0,0.47828,1,0
92,dart,382,0.546,1,0,0.64064,1,0,0.62114,1,0,0.62813,1,0,0.62941,1,0,0.44424,1,0,0.6396,1,0,0.61071,1,0,0.65393,1,0,0.63869,1,0
93,dart,1033,0.58523,0,0,0.65437,1,0,0.60793,1,0,0.57871,1,0,0.63334,0,0,0.57728,1,0,0.66957,0,0,0.66758,1,0,0.65465,1,0,0.67722,0,0
94,dart,1025,0.68398,0,0,0.70978,0,0,0.36879,0,0,0.62883,1,0,0.63669,1,0,0.66248,1,0,0.67697,1,0,0.7303,1,0,0.40569,1,0,0.70193,0,0
95,dart,1265,0.56253,1,0,0.65554,1,0,0.57041,0,0,0.56587,0,0,0.587,0,0,0.55218,0,0,0.58204,1,0,0.59364,1,0,0.58185,0,0,0.58545,1,0
96,dart,501,0.75136,1,0,0.68397,1,0,0.7092,1,0,0.7289,1,0,0.68448,1,0,0.65262,1,0,0.64555,1,0,0.65995,1,0,0.63284,1,0,0.62406,0,0
97,dart,351,0.61982,1,0,0.6305,1,0,0.51044,0,0,0.44383,0,0,0.47786,1,0,0.61982,1,0,0.65088,1,0,0.61341,0,0,0.44602,1,0,0.61982,1,0
98,dart,525,0.64038,1,0,0.65181,0,0,0.62658,0,0,0.62658,0,0,0.65857,1,0,0.63056,0,0,0.65357,1,0,0.64352,0,0,0.61888,0,0,0.64038,1,0
99,dart,976,0.60658,1,0,0.60917,0,0,0.64993,1,0,0.65764,1,0,0.5748,0,0,0.61243,1,0,0.61704,1,0,0.59151,1,0,0.63733,1,0,0.73388,1,0
100,dart,348,0.53125,0,0,0.51767,1,0,0.43618,1,0,0.56795,1,0,0.50947,1,0,0.50683,1,0,0.54201,1,0,0.55827,1,0,0.47794,1,0,0.51272,1,0
101,dart,825,0.62526,0,0,0.60379,0,0,0.58131,0,0,0.62643,0,0,0.60687,0,0,0.63588,0,0,0.60936,0,0,0.57057,1,0,0.65363,0,0,0.65361,1,0
102,dart,584,0.64348,1,0,0.63049,1,0,0.67467,1,0,0.56004,1,0,0.56409,1,0,0.61781,1,0,0.62288,1,0,0.57116,1,0,0.57889,1,0,0.59564,1,0
104,dart,1008,0.66364,1,0,0.65192,1,0,0.62105,1,0,0.66061,1,0,0.66376,1,0,0.66061,1,0,0.66061,1,0,0.6173,1,0,0.70028,1,0,0.62058,0,0
105,dart,655,0.55628,1,0,0.34318,0,0,0.59696,1,0,0.72995,1,0,0.56004,1,0,0.6184,1,0,0.57068,1,0,0.58178,0,0,0.56464,1,0,0.50796,1,0
106,dart,541,0.68254,1,0,0.70063,0,0,0.64989,1,0,0.67097,0,0,0.65779,1,0,0.61124,1,0,0.6576,1,0,0.66192,1,0,0.65369,1,0,0.68361,1,0
107,dart,932,0.71839,1,0,0.61783,0,0,0.63215,1,0,0.63888,1,0,0.38768,0,0,0.68436,1,0,0.63649,1,0,0.65737,1,0,0.63826,1,0,0.66933,1,0
108,dart,615,0.58932,1,0,0.60068,1,0,0.58856,1,0,0.61645,1,0,0.60327,1,0,0.60326,1,0,0.60068,1,0,0.60068,1,0,0.58512,1,0,0.60068,1,0
109,dart,689,0.63705,1,0,0.59683,0,0,0.29875,1,0,0.66552,1,0,0.61194,1,0,0.33492,1,0,0.65621,0,0,0.66696,1,0,0.33134,1,0,0.66535,1,0
110,dart,457,0.56125,1,0,0.62111,0,0,0.577,1,0,0.52616,1,0,0.5773,1,0,0.64884,1,0,0.57996,1,0,0.61562,1,0,0.57087,1,0,0.60906,1,0
111,dart,771,0.62166,1,0,0.62128,1,0,0.64584,1,0,0.64352,1,0,0.61973,0,0,0.6515,1,0,0.63882,1,0,0.6515,1,0,0.62014,1,0,0.62271,1,0
