problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
109,dart,3076,0.39299,0,0,0.25,0,0,0.377,0,0,0.377,0,0,0.25,0,0
110,dart,435,0.25,0,0,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0
111,dart,874,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.375,0,0
112,dart,2146,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
113,dart,515,0.25,0,0,0.25,0,0,0.25,0,0,0.31176,0,0,0.375,0,0
114,dart,933,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
115,dart,86,0.25,0,0,0.25,0,0,0.25666,0,0,0.25,0,0,0.25,0,0
116,dart,86,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
117,dart,265,0.375,0,0,0.25,0,0,0.38176,0,0,0.25194,0,0,0.3773,0,0
118,dart,432,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
119,dart,101,0.25,0,0,0.25,0,0,0.25,0,0,0.37766,0,0,0.37764,0,0
120,dart,147,0.5,0,0,0.3761,0,0,0.25,0,0,0.25,0,0,0.38116,0,0
121,dart,4338,0.33202,0,0,0.37694,0,0,0.25,0,0,0.25194,0,0,0.28453,0,0
122,dart,5416,0.25,0,0,0.5,0,0,0.33205,0,0,0.37502,0,0,0.25,0,0
123,dart,366,0.25,0,0,0.25,0,0,0.37636,0,0,0.25,0,0,0.37636,0,0
124,dart,637,0.25445,0,0,0.29071,0,0,0.25,0,0,0.37945,0,0,0.25,0,0
125,dart,21,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
126,dart,121,0.25,0,0,0.25,0,0,0.0,0,0,0.25,0,0,0.25,0,0
127,dart,305,0.25,0,0,0.25,0,0,0.375,0,0,0.38277,0,0,0.375,0,0
128,dart,528,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
129,dart,479,0.38166,0,0,0.25,0,0,0.38166,0,0,0.25,0,0,0.25,0,0
130,dart,365,0.25,0,0,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0
131,dart,148,0.3757,0,0,0.25194,0,0,0.25,0,0,0.375,0,0,0.375,0,0
132,dart,182,0.25,0,0,0.25,0,0,0.25234,0,0,0.25,0,0,0.25,0,0
133,dart,685,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.375,0,0
134,dart,1878,0.25,0,0,0.34819,0,0,0.25,0,0,0.26003,0,0,0.25,0,0
135,dart,366,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.375,0,0
136,dart,358,0.25354,0,0,0.25,0,0,0.625,0,0,0.375,0,0,0.25,0,0
137,dart,99,0.47917,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
