problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
77,dart,86,0.28416,0,0,0.32625,0,0,0.33957,0,0,0.37279,0,0,0.39016,0,0
78,dart,265,0.15381,0,0,0.43527,0,0,0.10838,0,0,0.40869,0,0,0.52392,0,0
79,dart,432,0.4931,0,0,0.46174,0,0,0.54918,0,0,0.51015,0,0,0.45894,0,0
80,dart,101,0.43682,0,0,0.38814,0,0,0.45373,0,0,0.46552,0,0,0.34311,0,0
81,dart,147,0.43301,0,0,0.39655,0,0,0.44537,0,0,0.31057,0,0,0.52501,0,0
82,dart,4338,0.57535,0,0,0.595,0,0,0.59799,0,0,0.59381,0,0,0.62473,0,0
83,dart,5416,0.48082,0,0,0.23563,0,0,0.59098,0,0,0.62377,0,0,0.56437,0,0
84,dart,366,0.43638,0,0,0.43091,0,0,0.40477,0,0,0.40477,0,0,0.45453,0,0
85,dart,637,0.56338,1,1,0.46523,1,0,0.50614,0,0,0.40242,0,0,0.46822,0,0
86,dart,21,0.27895,0,0,0.29345,0,0,0.34703,0,0,0.26142,0,0,0.29792,0,0
87,dart,121,0.13636,0,0,0.03897,0,0,0.15497,0,0,0.03521,0,0,0.101,0,0
88,dart,305,0.4334,0,0,0.29738,0,0,0.48593,0,0,0.40485,0,0,0.47045,0,0
89,dart,528,0.47685,0,0,0.29605,0,0,0.37829,0,0,0.61794,0,0,0.33348,0,0
90,dart,479,0.49414,0,0,0.35362,0,0,0.65179,0,0,0.55553,0,0,0.46895,0,0
91,dart,365,0.35789,0,0,0.42131,0,0,0.53785,0,0,0.375,0,0,0.45411,0,0
92,dart,148,0.36391,0,0,0.3331,0,0,0.4654,0,0,0.30881,0,0,0.38468,0,0
93,dart,182,0.3965,0,0,0.47673,0,0,0.31943,0,0,0.4286,0,0,0.45798,0,0
